Date,Cash,Shares,Portfolio Value,Portfolio Return
2023-10-03,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-04,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-05,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-06,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-09,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-10,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-11,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-12,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-13,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-16,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-17,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-18,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-19,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-20,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-23,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-25,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-26,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-27,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-30,101019.14568240778,0.0,101019.14568240778,0.0
2023-10-31,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-01,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-02,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-03,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-06,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-07,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-08,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-09,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-10,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-13,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-15,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-16,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-17,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-20,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-21,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-22,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-23,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-24,101019.14568240778,0.0,101019.14568240778,0.0
2023-11-28,318.82238186548057,85.0,100868.27123440454,-0.0014935233017864258
2023-11-29,318.82238186548057,85.0,101132.8275088186,0.0026227898146411466
2023-11-30,318.82238186548057,85.0,100156.47924221704,-0.00965411815976791
2023-12-01,318.82238186548057,85.0,100864.0793398733,0.007064945802907063
2023-12-04,318.82238186548057,85.0,101951.70995510767,0.010783131342224195
2023-12-05,318.82238186548057,85.0,102688.69481838892,0.007228764123777376
2023-12-06,318.82238186548057,85.0,103669.25573147486,0.009548869180001862
2023-12-07,318.82238186548057,85.0,103499.17272366236,-0.00164063112648416
2023-12-08,318.82238186548057,85.0,103444.57433499048,-0.0005275248800069576
2023-12-11,318.82238186548057,85.0,103595.7523135061,0.0014614394180409995
2023-12-12,318.82238186548057,85.0,102113.37804592798,-0.014309218616339603
2023-12-13,318.82238186548057,85.0,102529.11229885767,0.0040713005571386685
2023-12-14,318.82238186548057,85.0,103797.31603420923,0.012369206237297092
2023-12-15,318.82238186548057,85.0,105118.02221096704,0.01272389525296136
2023-12-18,318.82238186548057,85.0,106184.65184963892,0.010146972100856244
2023-12-19,318.82238186548057,85.0,107742.62548245142,0.014672305325430957
2023-12-20,318.82238186548057,85.0,106442.9202822561,-0.012063054843665433
2023-12-21,318.82238186548057,85.0,107929.5071963186,0.013966047813424254
2023-12-22,318.82238186548057,85.0,108034.48095120142,0.000972614047906939
2023-12-26,318.82238186548057,85.0,108580.39220608423,0.005053120541481437
2023-12-27,318.82238186548057,85.0,108949.94298733423,0.0034034762054331313
2023-12-28,318.82238186548057,85.0,109735.22802151392,0.007207759936790126
2023-12-29,318.82238186548057,85.0,108870.1517275686,-0.00788330520237046
2024-01-01,318.82238186548057,85.0,109092.71642483423,0.0020443132826943877
2024-01-02,318.82238186548057,85.0,109993.47570217798,0.008256823249647383
2024-01-03,318.82238186548057,85.0,108800.86095608423,-0.010842595331044147
2024-01-04,318.82238186548057,85.0,109361.4749697561,0.005152661557505045
2024-01-05,318.82238186548057,85.0,109825.49901760767,0.004243030262529812
2024-01-08,318.82238186548057,85.0,108970.94396389673,-0.0077810259125153935
2024-01-09,318.82238186548057,85.0,108683.28038967798,-0.0026398190540962707
2024-01-10,318.82238186548057,85.0,111606.04772366236,0.026892520390486396
2024-01-11,318.82238186548057,85.0,114532.98620022486,0.026225626086228138
2024-01-12,318.82238186548057,85.0,115442.15001858423,0.007938008503244554
2024-01-15,318.82238186548057,85.0,117407.44298733423,0.017024050300809668
2024-01-16,318.82238186548057,85.0,115769.69884670923,-0.013949236087201666
2024-01-17,318.82238186548057,85.0,114673.65331448267,-0.009467464657378466
2024-01-18,318.82238186548057,85.0,115209.08483303736,0.004669176424390242
2024-01-19,318.82238186548057,85.0,115167.09325588892,-0.00036448147478385096
2024-01-23,318.82238186548057,85.0,111902.08471096704,-0.028350186260821753
2024-01-24,318.82238186548057,85.0,113187.0871523733,0.011483275264489334
2024-01-25,318.82238186548057,85.0,113959.7757510061,0.006826649736048296
2024-01-29,318.82238186548057,85.0,121936.45299709986,0.0699955505662122
2024-01-30,318.82238186548057,85.0,118541.26745022486,-0.02784389297395551
2024-01-31,318.82238186548057,85.0,120137.03038967798,0.013461665914135557
2024-02-01,318.82238186548057,85.0,120139.1263369436,1.744630493050181e-05
2024-02-02,318.82238186548057,85.0,122746.92052639673,0.021706452085719974
2024-02-05,318.82238186548057,85.0,121178.4671572561,-0.01277794475343541
2024-02-06,318.82238186548057,85.0,120235.71630276392,-0.007779854594700875
2024-02-07,318.82238186548057,85.0,121440.9378603811,0.010023823159021505
2024-02-08,318.82238186548057,85.0,122110.7278994436,0.005515356278230854
2024-02-09,318.82238186548057,85.0,123003.0930117483,0.00730783550024805
2024-02-12,318.82238186548057,85.0,122297.59923733423,-0.00573557751386522
2024-02-13,318.82238186548057,85.0,123368.43114651392,0.008755952004434686
2024-02-14,318.82238186548057,85.0,124735.33117092798,0.011079820110468264
2024-02-15,318.82238186548057,85.0,123830.35924709986,-0.007255137059667738
2024-02-16,318.82238186548057,85.0,122988.37987698267,-0.00679945834960427
2024-02-19,318.82238186548057,85.0,124115.91649807642,0.009167830507414987
2024-02-20,318.82238186548057,85.0,123866.06298245142,-0.0020130658716029926
2024-02-21,318.82238186548057,85.0,123586.8039492483,-0.00225452417295835
2024-02-22,318.82238186548057,85.0,124766.82225979517,0.009548093104110533
2024-02-23,318.82238186548057,85.0,125764.17150295923,0.007993705578934529
2024-02-26,318.82238186548057,85.0,125235.03820217798,-0.004207345338960833
2024-02-27,318.82238186548057,85.0,125094.37108792017,-0.0011232249079584644
2024-02-28,318.82238186548057,85.0,122572.64562405298,-0.0201585846104525
2024-02-29,318.82238186548057,85.0,123007.2952822561,0.0035460575725538845
2024-03-01,318.82238186548057,85.0,125638.18639553736,0.021388090090464384
2024-03-04,318.82238186548057,85.0,126921.09288967798,0.010211119174402539
2024-03-05,318.82238186548057,85.0,126316.38097561548,-0.004764471375834467
2024-03-06,318.82238186548057,85.0,126551.55248440454,0.0018617657264456966
2024-03-07,318.82238186548057,85.0,124529.56517971704,-0.015977578030397344
2024-03-11,318.82238186548057,85.0,123494.40587795923,-0.008312558549962823
2024-03-12,318.82238186548057,85.0,124235.60338772486,0.0060018711333216235
2024-03-13,318.82238186548057,85.0,120603.16076077173,-0.029238338510875095
2024-03-14,318.82238186548057,85.0,120544.3704775686,-0.00048746884270922664
2024-03-15,318.82238186548057,85.0,119431.53661526392,-0.009231736479239139
2024-03-18,318.82238186548057,85.0,121216.25646389673,0.014943455465888267
2024-03-19,318.82238186548057,85.0,120021.54577053736,-0.009856026973702248
2024-03-20,318.82238186548057,85.0,121575.30675686548,0.01294568384662087
2024-03-21,318.82238186548057,85.0,122182.1146181936,0.004991209790172757
2024-03-22,318.82238186548057,85.0,122522.27025784204,0.0027840051771192975
2024-03-26,318.82238186548057,85.0,121392.6273135061,-0.009219898896410061
2024-03-27,318.82238186548057,85.0,125699.08300198267,0.035475430294088506
2024-03-28,318.82238186548057,85.0,125111.16979397486,-0.004677147947042215
2024-04-01,318.82238186548057,85.0,125020.88842190454,-0.0007216092073871749
2024-04-02,318.82238186548057,85.0,125203.5471133108,0.0014610253831330855
2024-04-03,318.82238186548057,85.0,123914.3527773733,-0.01029678763630204
2024-04-04,318.82238186548057,85.0,123185.7620791311,-0.0058797926302467385
2024-04-05,318.82238186548057,85.0,122948.49462307642,-0.0019260948022732371
2024-04-08,318.82238186548057,85.0,125121.65990627954,0.017675411885809567
2024-04-09,123062.328395039,0.0,123062.328395039,-0.016458633243701004
2024-04-10,123062.328395039,0.0,123062.328395039,0.0
2024-04-12,123062.328395039,0.0,123062.328395039,0.0
2024-04-15,123062.328395039,0.0,123062.328395039,0.0
2024-04-16,123062.328395039,0.0,123062.328395039,0.0
2024-04-18,123062.328395039,0.0,123062.328395039,0.0
2024-04-19,860.184604994327,84.0,122879.23880421308,-0.0014877793489994628
2024-04-22,860.184604994327,84.0,123686.38528858808,0.006568615595520244
2024-04-23,860.184604994327,84.0,121982.83206593183,-0.013773166858110364
2024-04-24,860.184604994327,84.0,121223.38675343183,-0.00622583768254803
2024-04-25,860.184604994327,84.0,122036.78812061933,0.006709937652888298
2024-04-26,860.184604994327,84.0,121420.52835499433,-0.005049786831622383
2024-04-29,860.184604994327,84.0,122455.92679249433,0.008527375490187561
2024-04-30,860.184604994327,84.0,122619.85599171308,0.001338679176358104
2024-05-02,122399.98863632367,0.0,122399.98863632367,-0.001793081174424671
2024-05-03,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-06,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-07,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-08,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-09,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-10,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-13,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-14,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-15,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-16,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-17,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-21,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-22,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-23,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-24,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-27,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-28,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-29,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-30,122399.98863632367,0.0,122399.98863632367,0.0
2024-05-31,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-03,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-04,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-05,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-06,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-07,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-10,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-11,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-12,122399.98863632367,0.0,122399.98863632367,0.0
2024-06-13,603.0813872167491,84.0,122217.50619190425,-0.0014908697823626804
2024-06-14,603.0813872167491,84.0,123238.3953520605,0.008353051800560118
2024-06-18,603.0813872167491,84.0,123526.8172270605,0.0023403572740139378
2024-06-19,603.0813872167491,84.0,121669.7117583105,-0.015034026703176218
2024-06-20,603.0813872167491,84.0,122918.8426176855,0.010266572027854526
2024-06-21,603.0813872167491,84.0,121300.35580127925,-0.013167117277863016
2024-06-24,603.0813872167491,84.0,120244.193203623,-0.008707003295081117
2024-06-25,603.0813872167491,84.0,121296.21322315425,0.00874902971613567
2024-06-26,603.0813872167491,84.0,126265.779141123,0.040970495169754484
2024-06-27,603.0813872167491,84.0,127637.341641123,0.010862503754616393
2024-06-28,603.0813872167491,84.0,130529.8660551855,0.02266205466888671
2024-07-01,603.0813872167491,84.0,130094.1160551855,-0.003338316457137669
2024-07-02,603.0813872167491,84.0,130511.19369190425,0.0032059684893190887
2024-07-03,603.0813872167491,84.0,129452.94955127925,-0.008108454996765824
2024-07-04,603.0813872167491,84.0,129585.747891123,0.0010258425188771625
2024-07-05,603.0813872167491,84.0,132457.5183989355,0.02216116011635272
2024-07-08,603.0813872167491,84.0,133476.33627002925,0.007691657547329811
2024-07-09,603.0813872167491,84.0,132594.45931690425,-0.006606991005064122
2024-07-10,603.0813872167491,84.0,132092.3152739355,-0.0037870665603652043
2024-07-11,603.0813872167491,84.0,131795.59798877925,-0.0022462872616088037
2024-07-12,603.0813872167491,84.0,133129.81576221675,0.010123386469638396
2024-07-15,603.0813872167491,84.0,133171.3133208105,0.00031170747406328303
2024-07-16,603.0813872167491,84.0,131430.4051176855,-0.013072696812196694
2024-07-18,603.0813872167491,84.0,132295.6707426855,0.006583450946721303
2024-07-19,603.0813872167491,84.0,129679.13021534175,-0.01977797544435833
2024-07-22,603.0813872167491,84.0,125157.75228565425,-0.03486588722625927
2024-07-23,603.0813872167491,84.0,124097.43685596675,-0.00847183183082012
2024-07-24,603.0813872167491,84.0,124744.82748096675,0.005216792879867427
2024-07-25,603.0813872167491,84.0,124470.92513721675,-0.002195701010463069
2024-07-26,603.0813872167491,84.0,125850.79330127925,0.011085867342444322
2024-07-29,603.0813872167491,84.0,126770.0047270605,0.00730397800179694
2024-07-30,603.0813872167491,84.0,126193.1609770605,-0.00455031733446698
2024-07-31,603.0813872167491,84.0,125551.984219248,-0.005080915263934616
2024-08-01,603.0813872167491,84.0,126371.60970752925,0.0065281763038484986
2024-08-02,603.0813872167491,84.0,125045.687344248,-0.010492248744397026
2024-08-05,603.0813872167491,84.0,120729.736172373,-0.03451499418763071
2024-08-06,603.0813872167491,84.0,121453.91830127925,0.005998374152597297
2024-08-07,603.0813872167491,84.0,122182.222500498,0.005996547574629307
2024-08-08,603.0813872167491,84.0,120879.14584034175,-0.010665026658448151
2024-08-09,603.0813872167491,84.0,122968.656094248,0.017285944894631422
2024-08-12,603.0813872167491,84.0,121833.64095752925,-0.009230117436176855
2024-08-13,121900.47797001191,0.0,121900.47797001191,0.0005485924245336449
2024-08-14,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-16,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-19,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-20,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-21,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-22,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-23,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-26,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-27,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-28,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-29,121900.47797001191,0.0,121900.47797001191,0.0
2024-08-30,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-02,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-03,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-04,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-05,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-06,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-09,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-10,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-11,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-12,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-13,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-16,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-17,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-18,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-19,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-20,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-23,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-24,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-25,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-26,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-27,121900.47797001191,0.0,121900.47797001191,0.0
2024-09-30,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-01,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-03,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-04,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-07,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-08,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-09,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-10,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-11,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-14,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-15,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-16,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-17,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-18,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-21,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-22,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-23,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-24,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-25,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-28,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-29,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-30,121900.47797001191,0.0,121900.47797001191,0.0
2024-10-31,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-01,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-04,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-05,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-06,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-07,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-08,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-11,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-12,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-13,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-14,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-18,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-19,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-21,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-22,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-25,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-26,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-27,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-28,121900.47797001191,0.0,121900.47797001191,0.0
2024-11-29,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-02,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-03,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-04,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-05,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-06,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-09,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-10,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-11,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-12,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-13,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-16,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-17,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-18,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-19,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-20,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-23,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-24,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-26,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-27,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-30,121900.47797001191,0.0,121900.47797001191,0.0
2024-12-31,121900.47797001191,0.0,121900.47797001191,0.0
